> 420 240 2939
225.000000 -155.000000 217.928932 -157.928932 Noir
217.928932 -157.928932 215.000000 -165.000000 Gris
215.000000 -165.000000 217.928932 -172.071068 Vert
217.928932 -172.071068 225.000000 -175.000000 Noir
225.000000 -175.000000 232.071068 -172.071068 Gris
232.071068 -172.071068 235.000000 -165.000000 Orange
265.000000 -165.000000 263.090170 -159.122147 Vert
263.090170 -159.122147 258.090170 -155.489435 Rose
258.090170 -155.489435 251.909830 -155.489435 Violet
251.909830 -155.489435 246.909830 -159.122147 Gris
246.909830 -159.122147 245.000000 -165.000000 Bleu
245.000000 -165.000000 246.909830 -170.877853 Violet
246.909830 -170.877853 251.909830 -174.510565 Jaune
251.909830 -174.510565 258.090170 -174.510565 Marron
258.090170 -174.510565 263.090170 -170.877853 Bleu
263.090170 -170.877853 265.000000 -165.000000 Marron
295.000000 -165.000000 285.000000 -155.000000 Rouge
285.000000 -155.000000 275.000000 -165.000000 Bleu
275.000000 -165.000000 285.000000 -175.000000 Vert
285.000000 -175.000000 295.000000 -165.000000 Vert
325.000000 -165.000000 321.234898 -157.181685 Gris
321.234898 -157.181685 312.774791 -155.250721 Bleu
312.774791 -155.250721 305.990311 -160.661163 Marron
305.990311 -160.661163 305.990311 -169.338837 Violet
305.990311 -169.338837 312.774791 -174.749279 Vert
312.774791 -174.749279 321.234898 -172.818315 Violet
321.234898 -172.818315 325.000000 -165.000000 Noir
355.000000 -165.000000 340.000000 -156.339746 Orange
340.000000 -156.339746 340.000000 -173.660254 Violet
340.000000 -173.660254 355.000000 -165.000000 Violet
385.000000 -165.000000 383.090170 -159.122147 Vert
383.090170 -159.122147 378.090170 -155.489435 Orange
378.090170 -155.489435 371.909830 -155.489435 Violet
371.909830 -155.489435 366.909830 -159.122147 Bleu
366.909830 -159.122147 365.000000 -165.000000 Marron
365.000000 -165.000000 366.909830 -170.877853 Gris
366.909830 -170.877853 371.909830 -174.510565 Jaune
371.909830 -174.510565 378.090170 -174.510565 Violet
378.090170 -174.510565 383.090170 -170.877853 Noir
383.090170 -170.877853 385.000000 -165.000000 Orange
415.000000 -165.000000 412.071068 -157.928932 Rose
412.071068 -157.928932 405.000000 -155.000000 Rouge
405.000000 -155.000000 397.928932 -157.928932 Rouge
397.928932 -157.928932 395.000000 -165.000000 Marron
395.000000 -165.000000 397.928932 -172.071068 Marron
397.928932 -172.071068 405.000000 -175.000000 Orange
405.000000 -175.000000 412.071068 -172.071068 Orange
412.071068 -172.071068 415.000000 -165.000000 Vert
-395.000000 -135.000000 -400.000000 -126.339746 Noir
-400.000000 -126.339746 -410.000000 -126.339746 Bleu
-410.000000 -126.339746 -415.000000 -135.000000 Orange
-415.000000 -135.000000 -410.000000 -143.660254 Rouge
-410.000000 -143.660254 -400.000000 -143.660254 Jaune
-400.000000 -143.660254 -395.000000 -135.000000 Orange
-365.000000 -135.000000 -366.909830 -129.122147 Violet
-366.909830 -129.122147 -371.909830 -125.489435 Bleu
-371.909830 -125.489435 -378.090170 -125.489435 Marron
-378.090170 -125.489435 -383.090170 -129.122147 Vert
-383.090170 -129.122147 -385.000000 -135.000000 Vert
-385.000000 -135.000000 -383.090170 -140.877853 Jaune
-383.090170 -140.877853 -378.090170 -144.510565 Noir
-378.090170 -144.510565 -371.909830 -144.510565 Orange
-371.909830 -144.510565 -366.909830 -140.877853 Marron
-366.909830 -140.877853 -365.000000 -135.000000 Bleu
-335.000000 -135.000000 -338.765102 -127.181685 Marron
-338.765102 -127.181685 -347.225209 -125.250721 Noir
-347.225209 -125.250721 -354.009689 -130.661163 Violet
-354.009689 -130.661163 -354.009689 -139.338837 Bleu
-354.009689 -139.338837 -347.225209 -144.749279 Jaune
-347.225209 -144.749279 -338.765102 -142.818315 Rose
-338.765102 -142.818315 -335.000000 -135.000000 Vert
-305.000000 -135.000000 -311.909830 -125.489435 Vert
-311.909830 -125.489435 -323.090170 -129.122147 Violet
-323.090170 -129.122147 -323.090170 -140.877853 Jaune
-323.090170 -140.877853 -311.909830 -144.510565 Rouge
-311.909830 -144.510565 -305.000000 -135.000000 Vert
-275.000000 -135.000000 -277.339556 -128.572124 Rouge
-277.339556 -128.572124 -283.263518 -125.151922 Jaune
-283.263518 -125.151922 -290.000000 -126.339746 Bleu
-290.000000 -126.339746 -294.396926 -131.579799 Marron
-294.396926 -131.579799 -294.396926 -138.420201 Noir
-294.396926 -138.420201 -290.000000 -143.660254 Bleu
-290.000000 -143.660254 -283.263518 -144.848078 Violet
-283.263518 -144.848078 -277.339556 -141.427876 Marron
-277.339556 -141.427876 -275.000000 -135.000000 Bleu
-245.000000 -135.000000 -251.909830 -125.489435 Gris
-251.909830 -125.489435 -263.090170 -129.122147 Vert
-263.090170 -129.122147 -263.090170 -140.877853 Marron
-263.090170 -140.877853 -251.909830 -144.510565 Rose
-251.909830 -144.510565 -245.000000 -135.000000 Violet
-215.000000 -135.000000 -217.928932 -127.928932 Rose
-217.928932 -127.928932 -225.000000 -125.000000 Orange
-225.000000 -125.000000 -232.071068 -127.928932 Marron
-232.071068 -127.928932 -235.000000 -135.000000 Vert
-235.000000 -135.000000 -232.071068 -142.071068 Orange
-232.071068 -142.071068 -225.000000 -145.000000 Bleu
-225.000000 -145.000000 -217.928932 -142.071068 Bleu
-217.928932 -142.071068 -215.000000 -135.000000 Vert
-185.000000 -135.000000 -200.000000 -126.339746 Violet
-200.000000 -126.339746 -200.000000 -143.660254 Marron
-200.000000 -143.660254 -185.000000 -135.000000 Orange
-155.000000 -135.000000 -157.928932 -127.928932 Orange
-157.928932 -127.928932 -165.000000 -125.000000 Vert
-165.000000 -125.000000 -172.071068 -127.928932 Rouge
-172.071068 -127.928932 -175.000000 -135.000000 Rose
-175.000000 -135.000000 -172.071068 -142.071068 Vert
-172.071068 -142.071068 -165.000000 -145.000000 Rose
-165.000000 -145.000000 -157.928932 -142.071068 Vert
-157.928932 -142.071068 -155.000000 -135.000000 Noir
-125.000000 -135.000000 -130.000000 -126.339746 Orange
-130.000000 -126.339746 -140.000000 -126.339746 Bleu
-140.000000 -126.339746 -145.000000 -135.000000 Orange
-145.000000 -135.000000 -140.000000 -143.660254 Noir
-140.000000 -143.660254 -130.000000 -143.660254 Vert
-130.000000 -143.660254 -125.000000 -135.000000 Rouge
-95.000000 -135.000000 -97.928932 -127.928932 Noir
-97.928932 -127.928932 -105.000000 -125.000000 Marron
-105.000000 -125.000000 -112.071068 -127.928932 Marron
-112.071068 -127.928932 -115.000000 -135.000000 Bleu
-115.000000 -135.000000 -112.071068 -142.071068 Rose
-112.071068 -142.071068 -105.000000 -145.000000 Orange
-105.000000 -145.000000 -97.928932 -142.071068 Violet
-97.928932 -142.071068 -95.000000 -135.000000 Vert
-65.000000 -135.000000 -70.000000 -126.339746 Rose
-70.000000 -126.339746 -80.000000 -126.339746 Jaune
-80.000000 -126.339746 -85.000000 -135.000000 Noir
-85.000000 -135.000000 -80.000000 -143.660254 Orange
-80.000000 -143.660254 -70.000000 -143.660254 Gris
-70.000000 -143.660254 -65.000000 -135.000000 Jaune
-35.000000 -135.000000 -37.339556 -128.572124 Gris
-37.339556 -128.572124 -43.263518 -125.151922 Vert
-43.263518 -125.151922 -50.000000 -126.339746 Rose
-50.000000 -126.339746 -54.396926 -131.579799 Vert
-54.396926 -131.579799 -54.396926 -138.420201 Vert
-54.396926 -138.420201 -50.000000 -143.660254 Bleu
-50.000000 -143.660254 -43.263518 -144.848078 Marron
-43.263518 -144.848078 -37.339556 -141.427876 Gris
-37.339556 -141.427876 -35.000000 -135.000000 Vert
-5.000000 -135.000000 -7.928932 -127.928932 Vert
-7.928932 -127.928932 -15.000000 -125.000000 Orange
-15.000000 -125.000000 -22.071068 -127.928932 Jaune
-22.071068 -127.928932 -25.000000 -135.000000 Noir
-25.000000 -135.000000 -22.071068 -142.071068 Vert
-22.071068 -142.071068 -15.000000 -145.000000 Bleu
-15.000000 -145.000000 -7.928932 -142.071068 Orange
-7.928932 -142.071068 -5.000000 -135.000000 Jaune
25.000000 -135.000000 21.234898 -127.181685 Noir
21.234898 -127.181685 12.774791 -125.250721 Noir
12.774791 -125.250721 5.990311 -130.661163 Vert
5.990311 -130.661163 5.990311 -139.338837 Marron
5.990311 -139.338837 12.774791 -144.749279 Violet
12.774791 -144.749279 21.234898 -142.818315 Orange
21.234898 -142.818315 25.000000 -135.000000 Bleu
55.000000 -135.000000 50.000000 -126.339746 Rose
50.000000 -126.339746 40.000000 -126.339746 Jaune
40.000000 -126.339746 35.000000 -135.000000 Marron
35.000000 -135.000000 40.000000 -143.660254 Marron
40.000000 -143.660254 50.000000 -143.660254 Rouge
50.000000 -143.660254 55.000000 -135.000000 Rose
85.000000 -135.000000 82.071068 -127.928932 Violet
82.071068 -127.928932 75.000000 -125.000000 Vert
75.000000 -125.000000 67.928932 -127.928932 Vert
67.928932 -127.928932 65.000000 -135.000000 Jaune
65.000000 -135.000000 67.928932 -142.071068 Vert
67.928932 -142.071068 75.000000 -145.000000 Vert
75.000000 -145.000000 82.071068 -142.071068 Rose
82.071068 -142.071068 85.000000 -135.000000 Jaune
115.000000 -135.000000 100.000000 -126.339746 Orange
100.000000 -126.339746 100.000000 -143.660254 Orange
100.000000 -143.660254 115.000000 -135.000000 Gris
145.000000 -135.000000 140.000000 -126.339746 Rose
140.000000 -126.339746 130.000000 -126.339746 Gris
130.000000 -126.339746 125.000000 -135.000000 Vert
125.000000 -135.000000 130.000000 -143.660254 Gris
130.000000 -143.660254 140.000000 -143.660254 Marron
140.000000 -143.660254 145.000000 -135.000000 Rouge
175.000000 -135.000000 172.071068 -127.928932 Vert
172.071068 -127.928932 165.000000 -125.000000 Marron
165.000000 -125.000000 157.928932 -127.928932 Vert
157.928932 -127.928932 155.000000 -135.000000 Gris
155.000000 -135.000000 157.928932 -142.071068 Orange
157.928932 -142.071068 165.000000 -145.000000 Marron
165.000000 -145.000000 172.071068 -142.071068 Marron
172.071068 -142.071068 175.000000 -135.000000 Orange
205.000000 -135.000000 195.000000 -125.000000 Orange
195.000000 -125.000000 185.000000 -135.000000 Gris
185.000000 -135.000000 195.000000 -145.000000 Gris
195.000000 -145.000000 205.000000 -135.000000 Violet
235.000000 -135.000000 231.234898 -127.181685 Vert
231.234898 -127.181685 222.774791 -125.250721 Bleu
222.774791 -125.250721 215.990311 -130.661163 Vert
215.990311 -130.661163 215.990311 -139.338837 Rouge
215.990311 -139.338837 222.774791 -144.749279 Orange
222.774791 -144.749279 231.234898 -142.818315 Marron
231.234898 -142.818315 235.000000 -135.000000 Orange
265.000000 -135.000000 258.090170 -125.489435 Violet
258.090170 -125.489435 246.909830 -129.122147 Jaune
246.909830 -129.122147 246.909830 -140.877853 Noir
246.909830 -140.877853 258.090170 -144.510565 Marron
258.090170 -144.510565 265.000000 -135.000000 Vert
295.000000 -135.000000 285.000000 -125.000000 Rouge
285.000000 -125.000000 275.000000 -135.000000 Noir
275.000000 -135.000000 285.000000 -145.000000 Violet
285.000000 -145.000000 295.000000 -135.000000 Jaune
325.000000 -135.000000 320.000000 -126.339746 Marron
320.000000 -126.339746 310.000000 -126.339746 Rose
310.000000 -126.339746 305.000000 -135.000000 Jaune
305.000000 -135.000000 310.000000 -143.660254 Rose
310.000000 -143.660254 320.000000 -143.660254 Rose
320.000000 -143.660254 325.000000 -135.000000 Violet
355.000000 -135.000000 348.090170 -125.489435 Rose
348.090170 -125.489435 336.909830 -129.122147 Vert
336.909830 -129.122147 336.909830 -140.877853 Rouge
336.909830 -140.877853 348.090170 -144.510565 Jaune
348.090170 -144.510565 355.000000 -135.000000 Noir
385.000000 -135.000000 375.000000 -125.000000 Gris
375.000000 -125.000000 365.000000 -135.000000 Bleu
365.000000 -135.000000 375.000000 -145.000000 Marron
375.000000 -145.000000 385.000000 -135.000000 Marron
415.000000 -135.000000 410.000000 -126.339746 Marron
410.000000 -126.339746 400.000000 -126.339746 Gris
400.000000 -126.339746 395.000000 -135.000000 Orange
395.000000 -135.000000 400.000000 -143.660254 Gris
400.000000 -143.660254 410.000000 -143.660254 Vert
410.000000 -143.660254 415.000000 -135.000000 Orange
-395.000000 -105.000000 -401.909830 -95.489435 Rouge
-401.909830 -95.489435 -413.090170 -99.122147 Jaune
-413.090170 -99.122147 -413.090170 -110.877853 Marron
-413.090170 -110.877853 -401.909830 -114.510565 Vert
-401.909830 -114.510565 -395.000000 -105.000000 Rouge
-365.000000 -105.000000 -368.765102 -97.181685 Gris
-368.765102 -97.181685 -377.225209 -95.250721 Vert
-377.225209 -95.250721 -384.009689 -100.661163 Rouge
-384.009689 -100.661163 -384.009689 -109.338837 Noir
-384.009689 -109.338837 -377.225209 -114.749279 Rouge
-377.225209 -114.749279 -368.765102 -112.818315 Gris
-368.765102 -112.818315 -365.000000 -105.000000 Gris
-335.000000 -105.000000 -338.765102 -97.181685 Noir
-338.765102 -97.181685 -347.225209 -95.250721 Rose
-347.225209 -95.250721 -354.009689 -100.661163 Violet
-354.009689 -100.661163 -354.009689 -109.338837 Marron
-354.009689 -109.338837 -347.225209 -114.749279 Rouge
-347.225209 -114.749279 -338.765102 -112.818315 Rose
-338.765102 -112.818315 -335.000000 -105.000000 Rose
-305.000000 -105.000000 -320.000000 -96.339746 Orange
-320.000000 -96.339746 -320.000000 -113.660254 Bleu
-320.000000 -113.660254 -305.000000 -105.000000 Jaune
-275.000000 -105.000000 -285.000000 -95.000000 Orange
-285.000000 -95.000000 -295.000000 -105.000000 Rose
-295.000000 -105.000000 -285.000000 -115.000000 Marron
-285.000000 -115.000000 -275.000000 -105.000000 Violet
-245.000000 -105.000000 -248.765102 -97.181685 Bleu
-248.765102 -97.181685 -257.225209 -95.250721 Marron
-257.225209 -95.250721 -264.009689 -100.661163 Violet
-264.009689 -100.661163 -264.009689 -109.338837 Orange
-264.009689 -109.338837 -257.225209 -114.749279 Marron
-257.225209 -114.749279 -248.765102 -112.818315 Bleu
-248.765102 -112.818315 -245.000000 -105.000000 Jaune
-215.000000 -105.000000 -230.000000 -96.339746 Gris
-230.000000 -96.339746 -230.000000 -113.660254 Jaune
-230.000000 -113.660254 -215.000000 -105.000000 Violet
-185.000000 -105.000000 -195.000000 -95.000000 Marron
-195.000000 -95.000000 -205.000000 -105.000000 Marron
-205.000000 -105.000000 -195.000000 -115.000000 Marron
-195.000000 -115.000000 -185.000000 -105.000000 Violet
-155.000000 -105.000000 -157.339556 -98.572124 Orange
-157.339556 -98.572124 -163.263518 -95.151922 Rose
-163.263518 -95.151922 -170.000000 -96.339746 Rouge
-170.000000 -96.339746 -174.396926 -101.579799 Vert
-174.396926 -101.579799 -174.396926 -108.420201 Jaune
-174.396926 -108.420201 -170.000000 -113.660254 Noir
-170.000000 -113.660254 -163.263518 -114.848078 Bleu
-163.263518 -114.848078 -157.339556 -111.427876 Bleu
-157.339556 -111.427876 -155.000000 -105.000000 Gris
-125.000000 -105.000000 -128.765102 -97.181685 Orange
-128.765102 -97.181685 -137.225209 -95.250721 Vert
-137.225209 -95.250721 -144.009689 -100.661163 Jaune
-144.009689 -100.661163 -144.009689 -109.338837 Bleu
-144.009689 -109.338837 -137.225209 -114.749279 Jaune
-137.225209 -114.749279 -128.765102 -112.818315 Jaune
-128.765102 -112.818315 -125.000000 -105.000000 Rose
-95.000000 -105.000000 -97.928932 -97.928932 Bleu
-97.928932 -97.928932 -105.000000 -95.000000 Gris
-105.000000 -95.000000 -112.071068 -97.928932 Rose
-112.071068 -97.928932 -115.000000 -105.000000 Noir
-115.000000 -105.000000 -112.071068 -112.071068 Vert
-112.071068 -112.071068 -105.000000 -115.000000 Gris
-105.000000 -115.000000 -97.928932 -112.071068 Vert
-97.928932 -112.071068 -95.000000 -105.000000 Noir
-65.000000 -105.000000 -66.909830 -99.122147 Rouge
-66.909830 -99.122147 -71.909830 -95.489435 Orange
-71.909830 -95.489435 -78.090170 -95.489435 Vert
-78.090170 -95.489435 -83.090170 -99.122147 Noir
-83.090170 -99.122147 -85.000000 -105.000000 Rouge
-85.000000 -105.000000 -83.090170 -110.877853 Gris
-83.090170 -110.877853 -78.090170 -114.510565 Jaune
-78.090170 -114.510565 -71.909830 -114.510565 Marron
-71.909830 -114.510565 -66.909830 -110.877853 Violet
-66.909830 -110.877853 -65.000000 -105.000000 Rose
-35.000000 -105.000000 -41.909830 -95.489435 Marron
-41.909830 -95.489435 -53.090170 -99.122147 Bleu
-53.090170 -99.122147 -53.090170 -110.877853 Jaune
-53.090170 -110.877853 -41.909830 -114.510565 Noir
-41.909830 -114.510565 -35.000000 -105.000000 Rose
-5.000000 -105.000000 -7.928932 -97.928932 Jaune
-7.928932 -97.928932 -15.000000 -95.000000 Jaune
-15.000000 -95.000000 -22.071068 -97.928932 Rouge
-22.071068 -97.928932 -25.000000 -105.000000 Gris
-25.000000 -105.000000 -22.071068 -112.071068 Noir
-22.071068 -112.071068 -15.000000 -115.000000 Vert
-15.000000 -115.000000 -7.928932 -112.071068 Bleu
-7.928932 -112.071068 -5.000000 -105.000000 Rouge
25.000000 -105.000000 18.090170 -95.489435 Orange
18.090170 -95.489435 6.909830 -99.122147 Marron
6.909830 -99.122147 6.909830 -110.877853 Violet
6.909830 -110.877853 18.090170 -114.510565 Jaune
18.090170 -114.510565 25.000000 -105.000000 Orange
55.000000 -105.000000 51.234898 -97.181685 Rouge
51.234898 -97.181685 42.774791 -95.250721 Vert
42.774791 -95.250721 35.990311 -100.661163 Bleu
35.990311 -100.661163 35.990311 -109.338837 Vert
35.990311 -109.338837 42.774791 -114.749279 Orange
42.774791 -114.749279 51.234898 -112.818315 Vert
51.234898 -112.818315 55.000000 -105.000000 Gris
85.000000 -105.000000 81.234898 -97.181685 Orange
81.234898 -97.181685 72.774791 -95.250721 Orange
72.774791 -95.250721 65.990311 -100.661163 Rose
65.990311 -100.661163 65.990311 -109.338837 Jaune
65.990311 -109.338837 72.774791 -114.749279 Gris
72.774791 -114.749279 81.234898 -112.818315 Jaune
81.234898 -112.818315 85.000000 -105.000000 Rose
115.000000 -105.000000 110.000000 -96.339746 Gris
110.000000 -96.339746 100.000000 -96.339746 Jaune
100.000000 -96.339746 95.000000 -105.000000 Gris
95.000000 -105.000000 100.000000 -113.660254 Marron
100.000000 -113.660254 110.000000 -113.660254 Rouge
110.000000 -113.660254 115.000000 -105.000000 Rouge
145.000000 -105.000000 135.000000 -95.000000 Gris
135.000000 -95.000000 125.000000 -105.000000 Gris
125.000000 -105.000000 135.000000 -115.000000 Violet
135.000000 -115.000000 145.000000 -105.000000 Marron
175.000000 -105.000000 171.234898 -97.181685 Vert
171.234898 -97.181685 162.774791 -95.250721 Rouge
162.774791 -95.250721 155.990311 -100.661163 Bleu
155.990311 -100.661163 155.990311 -109.338837 Marron
155.990311 -109.338837 162.774791 -114.749279 Orange
162.774791 -114.749279 171.234898 -112.818315 Orange
171.234898 -112.818315 175.000000 -105.000000 Jaune
205.000000 -105.000000 201.234898 -97.181685 Marron
201.234898 -97.181685 192.774791 -95.250721 Gris
192.774791 -95.250721 185.990311 -100.661163 Vert
185.990311 -100.661163 185.990311 -109.338837 Rouge
185.990311 -109.338837 192.774791 -114.749279 Rouge
192.774791 -114.749279 201.234898 -112.818315 Orange
201.234898 -112.818315 205.000000 -105.000000 Noir
235.000000 -105.000000 220.000000 -96.339746 Vert
220.000000 -96.339746 220.000000 -113.660254 Orange
220.000000 -113.660254 235.000000 -105.000000 Vert
265.000000 -105.000000 262.071068 -97.928932 Rose
262.071068 -97.928932 255.000000 -95.000000 Marron
255.000000 -95.000000 247.928932 -97.928932 Gris
247.928932 -97.928932 245.000000 -105.000000 Marron
245.000000 -105.000000 247.928932 -112.071068 Bleu
247.928932 -112.071068 255.000000 -115.000000 Jaune
255.000000 -115.000000 262.071068 -112.071068 Marron
262.071068 -112.071068 265.000000 -105.000000 Violet
295.000000 -105.000000 292.660444 -98.572124 Marron
292.660444 -98.572124 286.736482 -95.151922 Rose
286.736482 -95.151922 280.000000 -96.339746 Rose
280.000000 -96.339746 275.603074 -101.579799 Gris
275.603074 -101.579799 275.603074 -108.420201 Noir
275.603074 -108.420201 280.000000 -113.660254 Noir
280.000000 -113.660254 286.736482 -114.848078 Noir
286.736482 -114.848078 292.660444 -111.427876 Bleu
292.660444 -111.427876 295.000000 -105.000000 Orange
325.000000 -105.000000 323.090170 -99.122147 Bleu
323.090170 -99.122147 318.090170 -95.489435 Rouge
318.090170 -95.489435 311.909830 -95.489435 Marron
311.909830 -95.489435 306.909830 -99.122147 Noir
306.909830 -99.122147 305.000000 -105.000000 Violet
305.000000 -105.000000 306.909830 -110.877853 Rouge
306.909830 -110.877853 311.909830 -114.510565 Gris
311.909830 -114.510565 318.090170 -114.510565 Gris
318.090170 -114.510565 323.090170 -110.877853 Gris
323.090170 -110.877853 325.000000 -105.000000 Rose
355.000000 -105.000000 352.660444 -98.572124 Jaune
352.660444 -98.572124 346.736482 -95.151922 Jaune
346.736482 -95.151922 340.000000 -96.339746 Vert
340.000000 -96.339746 335.603074 -101.579799 Bleu
335.603074 -101.579799 335.603074 -108.420201 Gris
335.603074 -108.420201 340.000000 -113.660254 Jaune
340.000000 -113.660254 346.736482 -114.848078 Bleu
346.736482 -114.848078 352.660444 -111.427876 Orange
352.660444 -111.427876 355.000000 -105.000000 Vert
385.000000 -105.000000 381.234898 -97.181685 Noir
381.234898 -97.181685 372.774791 -95.250721 Orange
372.774791 -95.250721 365.990311 -100.661163 Rouge
365.990311 -100.661163 365.990311 -109.338837 Bleu
365.990311 -109.338837 372.774791 -114.749279 Orange
372.774791 -114.749279 381.234898 -112.818315 Rouge
381.234898 -112.818315 385.000000 -105.000000 Rouge
415.000000 -105.000000 412.071068 -97.928932 Bleu
412.071068 -97.928932 405.000000 -95.000000 Violet
405.000000 -95.000000 397.928932 -97.928932 Orange
397.928932 -97.928932 395.000000 -105.000000 Gris
395.000000 -105.000000 397.928932 -112.071068 Gris
397.928932 -112.071068 405.000000 -115.000000 Vert
405.000000 -115.000000 412.071068 -112.071068 Marron
412.071068 -112.071068 415.000000 -105.000000 Bleu
-395.000000 -75.000000 -397.339556 -68.572124 Orange
-397.339556 -68.572124 -403.263518 -65.151922 Noir
-403.263518 -65.151922 -410.000000 -66.339746 Rose
-410.000000 -66.339746 -414.396926 -71.579799 Vert
-414.396926 -71.579799 -414.396926 -78.420201 Violet
-414.396926 -78.420201 -410.000000 -83.660254 Gris
-410.000000 -83.660254 -403.263518 -84.848078 Violet
-403.263518 -84.848078 -397.339556 -81.427876 Marron
-397.339556 -81.427876 -395.000000 -75.000000 Vert
-365.000000 -75.000000 -371.909830 -65.489435 Noir
-371.909830 -65.489435 -383.090170 -69.122147 Marron
-383.090170 -69.122147 -383.090170 -80.877853 Rouge
-383.090170 -80.877853 -371.909830 -84.510565 Noir
-371.909830 -84.510565 -365.000000 -75.000000 Noir
-335.000000 -75.000000 -341.909830 -65.489435 Orange
-341.909830 -65.489435 -353.090170 -69.122147 Bleu
-353.090170 -69.122147 -353.090170 -80.877853 Jaune
-353.090170 -80.877853 -341.909830 -84.510565 Jaune
-341.909830 -84.510565 -335.000000 -75.000000 Violet
-305.000000 -75.000000 -308.765102 -67.181685 Vert
-308.765102 -67.181685 -317.225209 -65.250721 Jaune
-317.225209 -65.250721 -324.009689 -70.661163 Bleu
-324.009689 -70.661163 -324.009689 -79.338837 Orange
-324.009689 -79.338837 -317.225209 -84.749279 Jaune
-317.225209 -84.749279 -308.765102 -82.818315 Rouge
-308.765102 -82.818315 -305.000000 -75.000000 Rose
-275.000000 -75.000000 -280.000000 -66.339746 Jaune
-280.000000 -66.339746 -290.000000 -66.339746 Orange
-290.000000 -66.339746 -295.000000 -75.000000 Orange
-295.000000 -75.000000 -290.000000 -83.660254 Gris
-290.000000 -83.660254 -280.000000 -83.660254 Jaune
-280.000000 -83.660254 -275.000000 -75.000000 Vert
-245.000000 -75.000000 -246.909830 -69.122147 Rose
-246.909830 -69.122147 -251.909830 -65.489435 Marron
-251.909830 -65.489435 -258.090170 -65.489435 Violet
-258.090170 -65.489435 -263.090170 -69.122147 Rose
-263.090170 -69.122147 -265.000000 -75.000000 Noir
-265.000000 -75.000000 -263.090170 -80.877853 Gris
-263.090170 -80.877853 -258.090170 -84.510565 Gris
-258.090170 -84.510565 -251.909830 -84.510565 Rouge
-251.909830 -84.510565 -246.909830 -80.877853 Vert
-246.909830 -80.877853 -245.000000 -75.000000 Marron
-215.000000 -75.000000 -216.909830 -69.122147 Orange
-216.909830 -69.122147 -221.909830 -65.489435 Vert
-221.909830 -65.489435 -228.090170 -65.489435 Vert
-228.090170 -65.489435 -233.090170 -69.122147 Gris
-233.090170 -69.122147 -235.000000 -75.000000 Gris
-235.000000 -75.000000 -233.090170 -80.877853 Vert
-233.090170 -80.877853 -228.090170 -84.510565 Rose
-228.090170 -84.510565 -221.909830 -84.510565 Orange
-221.909830 -84.510565 -216.909830 -80.877853 Marron
-216.909830 -80.877853 -215.000000 -75.000000 Gris
-185.000000 -75.000000 -191.909830 -65.489435 Bleu
-191.909830 -65.489435 -203.090170 -69.122147 Jaune
-203.090170 -69.122147 -203.090170 -80.877853 Gris
-203.090170 -80.877853 -191.909830 -84.510565 Noir
-191.909830 -84.510565 -185.000000 -75.000000 Violet
-155.000000 -75.000000 -161.909830 -65.489435 Vert
-161.909830 -65.489435 -173.090170 -69.122147 Jaune
-173.090170 -69.122147 -173.090170 -80.877853 Gris
-173.090170 -80.877853 -161.909830 -84.510565 Rose
-161.909830 -84.510565 -155.000000 -75.000000 Marron
-125.000000 -75.000000 -135.000000 -65.000000 Vert
-135.000000 -65.000000 -145.000000 -75.000000 Noir
-145.000000 -75.000000 -135.000000 -85.000000 Vert
-135.000000 -85.000000 -125.000000 -75.000000 Rouge
-95.000000 -75.000000 -110.000000 -66.339746 Rose
-110.000000 -66.339746 -110.000000 -83.660254 Jaune
-110.000000 -83.660254 -95.000000 -75.000000 Marron
-65.000000 -75.000000 -80.000000 -66.339746 Rose
-80.000000 -66.339746 -80.000000 -83.660254 Bleu
-80.000000 -83.660254 -65.000000 -75.000000 Rose
-35.000000 -75.000000 -40.000000 -66.339746 Orange
-40.000000 -66.339746 -50.000000 -66.339746 Orange
-50.000000 -66.339746 -55.000000 -75.000000 Noir
-55.000000 -75.000000 -50.000000 -83.660254 Noir
-50.000000 -83.660254 -40.000000 -83.660254 Marron
-40.000000 -83.660254 -35.000000 -75.000000 Vert
-5.000000 -75.000000 -15.000000 -65.000000 Noir
-15.000000 -65.000000 -25.000000 -75.000000 Jaune
-25.000000 -75.000000 -15.000000 -85.000000 Bleu
-15.000000 -85.000000 -5.000000 -75.000000 Marron
25.000000 -75.000000 15.000000 -65.000000 Rouge
15.000000 -65.000000 5.000000 -75.000000 Vert
5.000000 -75.000000 15.000000 -85.000000 Marron
15.000000 -85.000000 25.000000 -75.000000 Bleu
55.000000 -75.000000 45.000000 -65.000000 Jaune
45.000000 -65.000000 35.000000 -75.000000 Noir
35.000000 -75.000000 45.000000 -85.000000 Orange
45.000000 -85.000000 55.000000 -75.000000 Bleu
85.000000 -75.000000 78.090170 -65.489435 Bleu
78.090170 -65.489435 66.909830 -69.122147 Jaune
66.909830 -69.122147 66.909830 -80.877853 Marron
66.909830 -80.877853 78.090170 -84.510565 Violet
78.090170 -84.510565 85.000000 -75.000000 Bleu
115.000000 -75.000000 112.071068 -67.928932 Gris
112.071068 -67.928932 105.000000 -65.000000 Jaune
105.000000 -65.000000 97.928932 -67.928932 Jaune
97.928932 -67.928932 95.000000 -75.000000 Violet
95.000000 -75.000000 97.928932 -82.071068 Bleu
97.928932 -82.071068 105.000000 -85.000000 Gris
105.000000 -85.000000 112.071068 -82.071068 Rose
112.071068 -82.071068 115.000000 -75.000000 Orange
