> 400 300 720
-201.280936 119.820588 -203.531543 116.582238 Jaune
-207.846097 110.000000 -209.908730 106.658116 Jaune
-213.841566 99.877910 -215.710571 96.441652 Jaune
-219.250910 89.482061 -220.921165 85.960848 Jaune
-224.059302 78.840949 -225.526229 75.244432 Jaune
-228.253564 67.983739 -229.513141 64.321775 Jaune
-231.822198 56.940190 -232.870974 53.222817 Jaune
-234.755424 45.740572 -235.590524 41.977979 Jaune
-237.045202 34.415582 -237.664336 30.618082 Jaune
-238.685255 22.996262 -239.086728 19.174263 Jaune
-239.671088 11.513910 -239.853798 7.677889 Jaune
-240.000000 0.000000 -239.963447 -3.839529 Jaune
-239.671088 -11.513910 -239.415372 -15.346424 Jaune
-238.685255 -22.996262 -238.211076 -26.811256 Jaune
-237.045202 -34.415582 -236.353861 -38.202599 Jaune
-234.755424 -45.740572 -233.848816 -49.489232 Jaune
-231.822198 -56.940190 -230.702807 -60.640218 Jaune
-228.253564 -67.983739 -226.924458 -71.624994 Jaune
-224.059302 -78.840949 -222.524125 -82.413451 Jaune
-219.250910 -89.482061 -217.513869 -92.976018 Jaune
-213.841566 -99.877910 -211.907422 -103.283744 Jaune
-207.846097 -110.000000 -205.720152 -113.308376 Jaune
-201.280936 -119.820588 -198.969017 -123.022439 Jaune
-194.164079 -129.312756 -191.672522 -132.399305 Jaune
-186.515031 -138.450486 -183.850666 -141.413274 Jaune
-178.354758 -147.208733 -175.524888 -150.039639 Jaune
-169.705627 -155.563492 -166.718009 -158.254756 Jaune
-160.591346 -163.491862 -157.454167 -166.036108 Jaune
-151.036894 -170.972112 -147.758754 -173.362366 Jaune
-141.068461 -177.983739 -137.658345 -180.213450 Jaune
-130.713368 -184.507525 -127.180623 -186.570581 Jaune
-120.000000 -190.525589 -116.354309 -192.416336 Jaune
-108.957720 -196.021435 -105.209075 -197.734690 Jaune
-97.616794 -200.980001 -93.775471 -202.511068 Jaune
-86.008308 -205.387694 -82.084834 -206.732377 Jaune
-74.164079 -209.232434 -70.169209 -210.387046 Jaune
-62.116571 -212.503682 -58.061255 -213.465060 Jaune
-49.898806 -215.192472 -45.794159 -215.957980 Jaune
-37.544272 -217.291435 -33.401544 -217.858975 Jaune
-25.086831 -218.794817 -20.917378 -219.162834 Jaune
-12.560629 -219.698498 -8.375879 -219.865982 Jaune
-0.000000 -220.000000 4.188578 -219.966493 Jaune
12.560629 -219.698498 16.741554 -219.464091 Jaune
25.086831 -218.794817 29.248642 -218.360153 Jaune
37.544272 -217.291435 41.675563 -216.657706 Jaune
49.898806 -215.192472 53.988253 -214.361414 Jaune
62.116571 -212.503682 66.152965 -211.477573 Jaune
74.164079 -209.232434 78.136357 -208.014087 Jaune
86.008308 -205.387694 89.905582 -203.980448 Jaune
97.616794 -200.980001 101.428383 -199.387713 Jaune
108.957720 -196.021435 112.673175 -194.248470 Jaune
120.000000 -190.525589 123.609138 -188.576806 Jaune
130.713368 -184.507525 134.206297 -182.388266 Jaune
141.068461 -177.983739 144.435606 -175.699812 Jaune
151.036894 -170.972112 154.269026 -168.529777 Jaune
160.591346 -163.491862 163.679606 -160.897814 Jaune
169.705627 -155.563492 172.641552 -152.824842 Jaune
178.354758 -147.208733 181.130299 -144.332986 Jaune
186.515031 -138.450486 189.122581 -135.445525 Jaune
194.164079 -129.312756 196.596491 -126.186816 Jaune
201.280936 -119.820588 203.531543 -116.582238 Jaune
207.846097 -110.000000 209.908730 -106.658116 Jaune
213.841566 -99.877910 215.710571 -96.441652 Jaune
219.250910 -89.482061 220.921165 -85.960848 Jaune
224.059302 -78.840949 225.526229 -75.244432 Jaune
228.253564 -67.983739 229.513141 -64.321775 Jaune
231.822198 -56.940190 232.870974 -53.222817 Jaune
234.755424 -45.740572 235.590524 -41.977979 Jaune
237.045202 -34.415582 237.664336 -30.618082 Jaune
238.685255 -22.996262 239.086728 -19.174263 Jaune
239.671088 -11.513910 239.853798 -7.677889 Jaune
200.000000 0.000000 199.969539 3.490481 Violet
199.725907 10.467191 199.512810 13.951295 Violet
198.904379 20.905693 198.509230 24.373869 Violet
197.537668 31.286893 196.961551 34.729636 Violet
195.629520 41.582338 194.874013 44.990211 Violet
193.185165 51.763809 192.252339 55.127471 Violet
190.211303 61.803399 189.103715 65.113631 Violet
186.716085 71.673590 185.436771 74.921319 Violet
182.709092 81.347329 181.261557 84.523652 Violet
178.201305 90.798100 176.589519 93.894313 Violet
173.205081 100.000000 171.433460 103.007615 Violet
167.734114 108.927807 165.807515 111.838581 Violet
161.803399 117.557050 159.727102 120.363005 Violet
155.429192 125.864078 153.208889 128.557522 Violet
148.628965 133.826121 146.270740 136.399672 Violet
141.421356 141.421356 138.931674 143.867960 Violet
133.826121 148.628965 131.211806 150.941916 Violet
125.864078 155.429192 123.132295 157.602151 Violet
117.557050 161.803399 114.715287 163.830409 Violet
108.927807 167.734114 105.983853 169.609619 Violet
100.000000 173.205081 96.961924 174.923941 Violet
90.798100 178.201305 87.674229 179.758809 Violet
81.347329 182.709092 78.146226 184.100971 Violet
71.673590 186.716085 68.404029 187.938524 Violet
61.803399 190.211303 58.474341 191.260951 Violet
51.763809 193.185165 48.384379 194.059145 Violet
41.582338 195.629520 38.161799 196.325437 Violet
31.286893 197.537668 27.834620 198.053614 Violet
20.905693 198.904379 17.431149 199.238940 Violet
10.467191 199.725907 6.979899 199.878165 Violet
0.000000 200.000000 -3.490481 199.969539 Violet
-10.467191 199.725907 -13.951295 199.512810 Violet
-20.905693 198.904379 -24.373869 198.509230 Violet
-31.286893 197.537668 -34.729636 196.961551 Violet
-41.582338 195.629520 -44.990211 194.874013 Violet
-51.763809 193.185165 -55.127471 192.252339 Violet
-61.803399 190.211303 -65.113631 189.103715 Violet
-71.673590 186.716085 -74.921319 185.436771 Violet
-81.347329 182.709092 -84.523652 181.261557 Violet
-90.798100 178.201305 -93.894313 176.589519 Violet
-100.000000 173.205081 -103.007615 171.433460 Violet
-108.927807 167.734114 -111.838581 165.807515 Violet
-117.557050 161.803399 -120.363005 159.727102 Violet
-125.864078 155.429192 -128.557522 153.208889 Violet
-133.826121 148.628965 -136.399672 146.270740 Violet
-141.421356 141.421356 -143.867960 138.931674 Violet
-148.628965 133.826121 -150.941916 131.211806 Violet
-155.429192 125.864078 -157.602151 123.132295 Violet
-161.803399 117.557050 -163.830409 114.715287 Violet
-167.734114 108.927807 -169.609619 105.983853 Violet
-173.205081 100.000000 -174.923941 96.961924 Violet
-178.201305 90.798100 -179.758809 87.674229 Violet
-182.709092 81.347329 -184.100971 78.146226 Violet
-186.716085 71.673590 -187.938524 68.404029 Violet
-190.211303 61.803399 -191.260951 58.474341 Violet
-193.185165 51.763809 -194.059145 48.384379 Violet
-195.629520 41.582338 -196.325437 38.161799 Violet
-197.537668 31.286893 -198.053614 27.834620 Violet
-198.904379 20.905693 -199.238940 17.431149 Violet
-199.725907 10.467191 -199.878165 6.979899 Violet
-200.000000 0.000000 -199.969539 -3.490481 Violet
-199.725907 -10.467191 -199.512810 -13.951295 Violet
-198.904379 -20.905693 -198.509230 -24.373869 Violet
-197.537668 -31.286893 -196.961551 -34.729636 Violet
-195.629520 -41.582338 -194.874013 -44.990211 Violet
-193.185165 -51.763809 -192.252339 -55.127471 Violet
-190.211303 -61.803399 -189.103715 -65.113631 Violet
-186.716085 -71.673590 -185.436771 -74.921319 Violet
-182.709092 -81.347329 -181.261557 -84.523652 Violet
-178.201305 -90.798100 -176.589519 -93.894313 Violet
-173.205081 -100.000000 -171.433460 -103.007615 Violet
-167.734114 -108.927807 -165.807515 -111.838581 Violet
-161.803399 -117.557050 -159.727102 -120.363005 Violet
-155.429192 -125.864078 -153.208889 -128.557522 Violet
-148.628965 -133.826121 -146.270740 -136.399672 Violet
-141.421356 -141.421356 -138.931674 -143.867960 Violet
-133.826121 -148.628965 -131.211806 -150.941916 Violet
-125.864078 -155.429192 -123.132295 -157.602151 Violet
-117.557050 -161.803399 -114.715287 -163.830409 Violet
-108.927807 -167.734114 -105.983853 -169.609619 Violet
-100.000000 -173.205081 -96.961924 -174.923941 Violet
-90.798100 -178.201305 -87.674229 -179.758809 Violet
-81.347329 -182.709092 -78.146226 -184.100971 Violet
-71.673590 -186.716085 -68.404029 -187.938524 Violet
-61.803399 -190.211303 -58.474341 -191.260951 Violet
-51.763809 -193.185165 -48.384379 -194.059145 Violet
-41.582338 -195.629520 -38.161799 -196.325437 Violet
-31.286893 -197.537668 -27.834620 -198.053614 Violet
-20.905693 -198.904379 -17.431149 -199.238940 Violet
-10.467191 -199.725907 -6.979899 -199.878165 Violet
-0.000000 -200.000000 3.490481 -199.969539 Violet
10.467191 -199.725907 13.951295 -199.512810 Violet
20.905693 -198.904379 24.373869 -198.509230 Violet
31.286893 -197.537668 34.729636 -196.961551 Violet
41.582338 -195.629520 44.990211 -194.874013 Violet
51.763809 -193.185165 55.127471 -192.252339 Violet
61.803399 -190.211303 65.113631 -189.103715 Violet
71.673590 -186.716085 74.921319 -185.436771 Violet
81.347329 -182.709092 84.523652 -181.261557 Violet
90.798100 -178.201305 93.894313 -176.589519 Violet
100.000000 -173.205081 103.007615 -171.433460 Violet
108.927807 -167.734114 111.838581 -165.807515 Violet
117.557050 -161.803399 120.363005 -159.727102 Violet
125.864078 -155.429192 128.557522 -153.208889 Violet
133.826121 -148.628965 136.399672 -146.270740 Violet
141.421356 -141.421356 143.867960 -138.931674 Violet
148.628965 -133.826121 150.941916 -131.211806 Violet
155.429192 -125.864078 157.602151 -123.132295 Violet
161.803399 -117.557050 163.830409 -114.715287 Violet
167.734114 -108.927807 169.609619 -105.983853 Violet
173.205081 -100.000000 174.923941 -96.961924 Violet
178.201305 -90.798100 179.758809 -87.674229 Violet
182.709092 -81.347329 184.100971 -78.146226 Violet
186.716085 -71.673590 187.938524 -68.404029 Violet
190.211303 -61.803399 191.260951 -58.474341 Violet
193.185165 -51.763809 194.059145 -48.384379 Violet
195.629520 -41.582338 196.325437 -38.161799 Violet
197.537668 -31.286893 198.053614 -27.834620 Violet
198.904379 -20.905693 199.238940 -17.431149 Violet
199.725907 -10.467191 199.878165 -6.979899 Violet
